ticker,company,cik
BCTX,BriaCell Therapeutics Corp. Common Shares,1610820.0
BCTXL,BriaCell Therapeutics Corp. Warrant expiring 2031,1610820.0
BCTXZ,BriaCell Therapeutics Corp. Warrant expiring 2030,1610820.0
BCYC,Bicycle Therapeutics plc American Depositary Shares,1761612.0
BDCI,BTC Development Corp. Class A Ordinary Shares,2042292.0
BDCIU,BTC Development Corp. Unit,2042292.0
BDCIW,BTC Development Corp. Warrant,2042292.0
BDMD,Baird Medical Investment Holdings Ltd Ordinary Share,1982444.0
BDMDW,Baird Medical Investment Holdings Ltd Warrant,1982444.0
BDRX,Biodexa Pharmaceuticals plc American Depositary Shs,1643918.0
BDSX,Biodesix Inc. Common Stock,1439725.0
BDTX,Black Diamond Therapeutics Inc. Common Stock,1701541.0
BEAG,Bold Eagle Acquisition Corp. Class A Ordinary Shares,1852207.0
BEAGR,Bold Eagle Acquisition Corp. Right,1852207.0
BEAGU,Bold Eagle Acquisition Corp. Units,1852207.0
BEAM,Beam Therapeutics Inc. Common Stock,1745999.0
BEAT,Heartbeam Inc. Common Stock,1779372.0
BEATW,Heartbeam Inc. Warrant,1779372.0
BEEM,Beam Global Common Stock,1398805.0
BEEP,Mobile Infrastructure Corporation Common Stock,1847874.0
BELFA,Bel Fuse Inc. Class A Common Stock,729580.0
BELFB,Bel Fuse Inc. Class B Common Stock,729580.0
BENF,Beneficient Class A Common Stock,1775734.0
BENFW,Beneficient Warrant,1775734.0
BETR,Better Home & Finance Holding Company Class A Common Stock,1835856.0
BETRW,Better Home & Finance Holding Company Warrant,1835856.0
BFC,Bank First Corporation Common Stock,1746109.0
BFRG,Bullfrog AI Holdings Inc. Common Stock,1829247.0
BFRGW,Bullfrog AI Holdings Inc. Warrants,1829247.0
BFRI,Biofrontera Inc. Common Stock,1858685.0
BFRIW,Biofrontera Inc. Warrants,1858685.0
BFST,Business First Bancshares Inc. Common Stock,1624322.0
BGC,BGC Group Inc. Class A Common Stock,1094831.0
BGIN,Bgin Blockchain Limited Class A Ordinary Shares,1945565.0
BGL,Blue Gold Limited Class A Ordinary Shares,2019435.0
BGLC,BioNexus Gene Lab Corp Common stock,1737523.0
BGLWW,Blue Gold Limited Warrant,2019435.0
BGM,BGM Group Ltd. Class A Ordinary Shares,1779578.0
BGMS,Bio Green Med Solution Inc. Common Stock,1130166.0
BGMSP,Bio Green Med Solution Inc. 6% Convertible Preferred Stock,1130166.0
BHAT,Blue Hat Interactive Entertainment Technology Ordinary Shares,1759136.0
BHF,Brighthouse Financial Inc. Common Stock,1685040.0
BHFAL,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,1685040.0
BHFAM,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock Series D,1685040.0
BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,1685040.0
BHFAO,Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B,1685040.0
BHFAP,Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A,1685040.0
BHRB,Burke & Herbert Financial Services Corp. Common Stock,1964333.0
BHST,BioHarvest Sciences Inc. Common Stock,1723464.0
BIAF,bioAffinity Technologies Inc. Common Stock,1712762.0
BIAFW,bioAffinity Technologies Inc. Warrant,1712762.0
BIDU,Baidu Inc. ADS,1329099.0
BIIB,Biogen Inc. Common Stock,875045.0
BILI,Bilibili Inc. American Depositary Shares,1723690.0
BIOA,BioAge Labs Inc. Common Stock,1709941.0
BIOX,Bioceres Crop Solutions Corp. Ordinary Shares,1769484.0
BIRD,Allbirds Inc. Class A Common Stock,1653909.0
BITF,Bitfarms Ltd. Common Stock,1812477.0
BIVI,BioVie Inc. Class A Common Stock,1580149.0
BIVIW,BioVie Inc. Warrant,1580149.0
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. Class A Ordinary Shares,2082542.0
BIXIU,Bitcoin Infrastructure Acquisition Corp Ltd. Unit,2082542.0
BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. Warrant,2082542.0
BIYA,Baiya International Group Inc. Ordinary Shares,1944712.0
BJDX,Bluejay Diagnostics Inc. Common Stock,1704287.0
BJRI,BJ's Restaurants Inc. Common Stock,1013488.0
BKHA,Black Hawk Acquisition Corporation Class A Ordinary Shares,2000775.0
BKHAR,Black Hawk Acquisition Corporation Rights,2000775.0
BKHAU,Black Hawk Acquisition Corporation Units,2000775.0
BKNG,Booking Holdings Inc. Common Stock,1075531.0
BKR,Baker Hughes Company Class A Common Stock,1701605.0
BKYI,BIO-key International Inc. Common Stock,1019034.0
BL,BlackLine Inc. Common Stock,1666134.0
BLBD,Blue Bird Corporation Common Stock,1589526.0
BLDP,Ballard Power Systems Inc. Common Shares,1453015.0
BLFS,BioLife Solutions Inc. Common Stock,834365.0
BLFY,Blue Foundry Bancorp Common Stock,1846017.0
BLIN,Bridgeline Digital Inc. Common Stock,1378590.0
BLIV,BeLive Holdings Ordinary Share,1982448.0
BLKB,Blackbaud Inc. Common Stock,1280058.0
BLLN,BillionToOne Inc. Class A Common Stock,2070849.0
BLMN,Bloomin' Brands Inc. Common Stock,1546417.0
BLNE,Beeline Holdings Inc. Common Stock,1534708.0
BLNK,Blink Charging Co. Common Stock,1429764.0
BLRK,Bluerock Acquisition Corp. Class A Ordinary Shares,2081532.0
BLRKU,Bluerock Acquisition Corp. Unit,2081532.0
BLRKW,Bluerock Acquisition Corp. Warrants,2081532.0
BLRX,BioLineRx Ltd. American Depositary Shares,1498403.0
BLTE,Belite Bio Inc American Depositary Shares,1889109.0
BLUW,Blue Water Acquisition Corp. III Class A Ordinary Shares,2050501.0
BLUWU,Blue Water Acquisition Corp. III Unit.,2050501.0
BLUWW,Blue Water Acquisition Corp. III Warrant.,2050501.0
BLZE,Backblaze Inc. Class A Common Stock,1462056.0
BLZR,Trailblazer Acquisition Corp. Class A Ordinary Shares,2075310.0
BLZRU,Trailblazer Acquisition Corp. Unit,2075310.0
BLZRW,Trailblazer Acquisition Corp. Warrant,2075310.0
BMBL,Bumble Inc. Class A Common Stock,1830043.0
BMEA,Biomea Fusion Inc. Common Stock,1840439.0
BMGL,Basel Medical Group Ltd Ordinary Shares,2004489.0
BMHL,Bluemount Holdings Limited Class B Ordinary Shares,2027815.0
BMM,Blue Moon Metals Inc. Common Shares,1732379.0
BMR,Beamr Imaging Ltd. Ordinary Share,1899005.0
BMRA,Biomerica Inc. Common Stock,73290.0
BMRC,Bank of Marin Bancorp Common Stock,1403475.0
BMRN,BioMarin Pharmaceutical Inc. Common Stock,1048477.0
BNAI,Brand Engagement Network Inc. Common Stock,1838163.0
BNAIW,Brand Engagement Network Inc. Warrant,1838163.0
BNBX,BNB Plus Corp. Common Stock,744452.0
BNC,CEA Industries Inc. Common Stock,1482541.0
BNCWW,CEA Industries Inc. Warrant,1482541.0
BNGO,Bionano Genomics Inc. Common Stock,1411690.0
BNKK,Bonk Inc. Common Stock,1760903.0
BNR,Burning Rock Biotech Limited American Depositary Shares,1792267.0
BNRG,Brenmiller Energy Ltd Ordinary Shares,1901215.0
BNTC,Benitec Biopharma Inc. Common Stock,1808898.0
BNTX,BioNTech SE American Depositary Share,1776985.0
BNZI,Banzai International Inc. Class A Common Stock,1826011.0
BNZIW,Banzai International Inc. Warrant,1826011.0
BODI,The Beachbody Company Inc. Class A Common Stock,1826889.0
BOF,BranchOut Food Inc. Common Stock,1962481.0
BOKF,BOK Financial Corporation Common Stock,875357.0
BOLD,Boundless Bio Inc. Common Stock,1782303.0
BOLT,Bolt Biotherapeutics Inc. Common Stock,1641281.0
BON,Bon Natural Life Limited Class A Ordinary Shares,1816815.0
BOOM,DMC Global Inc. Common Stock,34067.0
BOSC,B.O.S. Better Online Solutions Common Stock,1005516.0
BOTJ,Bank of the James Financial Group Inc. Common Stock,1275101.0
BOXL,Boxlight Corporation Class A Common Stock,1624512.0
BPAC,Blueport Acquisition Ltd Class A Ordinary Shares,2064177.0
BPACU,Blueport Acquisition Ltd Units,2064177.0
BPOP,Popular Inc. Common Stock,763901.0
BPOPM,Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities,763901.0
BPRN,Princeton Bancorp Inc. Common Stock (PA),1913971.0
BPYPM,Brookfield Property Partners L.P. 6.25% Class A Cumulative Redeemable Preferred Units Series 1,1545772.0
BPYPN,Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units Series 3,1545772.0
BPYPO,Brookfield Property Partners L.P. 6.375% Class A Cumulative Redeemable Perpetual Preferred Units Series 2,1545772.0
BPYPP,Brookfield Property Partners L.P. 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,1545772.0
BRAG,Bragg Gaming Group Inc. Common Shares,1867834.0
BRAI,Braiin Limited Common Stock,2076975.0
BRBI,BRBI BR Partners S.A. ADSs,2058601.0
BRCB,Black Rock Coffee Bar Inc. Class A Common Stock,2068577.0
BRFH,Barfresh Food Group Inc. Common Stock,1487197.0
BRID,Bridgford Foods Corporation Common Stock,14177.0
BRKR,Bruker Corporation Common Stock,1109354.0
BRKRP,Bruker Corporation 6.375% Mandatory Convertible Preferred Stock Series A,1109354.0
BRLS,Borealis Foods Inc. Class A Common Shares,1852973.0
BRLSW,Borealis Foods Inc. Warrant,1852973.0
BRLT,Brilliant Earth Group Inc. Class A Common Stock,1866757.0
BRNS,Barinthus Biotherapeutics plc American Depositary Shares,1828185.0
BRR,ProCap Financial Inc. Common Stock,2076163.0
BRRWW,ProCap Financial Inc. Warrant,2076163.0
BRTX,BioRestorative Therapies Inc. Common Stock (NV),1505497.0
BRZE,Braze Inc. Class A Common Stock,1676238.0
BSAAR,BEST SPAC I Acquisition Corp. Rights,2051587.0
BSAAU,BEST SPAC I Acquisition Corp. Unit,2051587.0
BSBK,Bogota Financial Corp. Common Stock,1787414.0
BSET,Bassett Furniture Industries Incorporated Common Stock,10329.0
BSRR,Sierra Bancorp Common Stock,1130144.0
BSVN,Bank7 Corp. Common stock,1746129.0
BSY,Bentley Systems Incorporated Class B Common Stock,1031308.0
BTAI,BioXcel Therapeutics Inc. Common Stock,1720893.0
BTBD,BT Brands Inc. Common Stock,1718224.0
BTBDW,BT Brands Inc. Warrant,1718224.0
BTBT,Bit Digital Inc. Ordinary Shares,1710350.0
BTCS,BTCS Inc. Common Stock,1436229.0
BTCT,BTC Digital Ltd. Ordinary Shares,1796514.0
BTDR,Bitdeer Technologies Group Class A Ordinary Shares,1899123.0
BTM,Bitcoin Depot Inc. Class A Common Stock,1901799.0
BTMD,Biote Corp. Class A Common Stock,1819253.0
BTMWW,Bitcoin Depot Inc. Warrant,1901799.0
BTOC,Armlogi Holding Corp. Common Stock,1972529.0
BTOG,Bit Origin Limited Class A Ordinary Shares,1735556.0
BTQ,BTQ Technologies Corp. Common Stock,1821866.0
BTSG,BrightSpring Health Services Inc. Common Stock,1865782.0
BTSGU,BrightSpring Health Services Inc. Tangible Equity Unit,1865782.0
BTTC,Black Titan Corporation Ordinary Shares,2034400.0
BULL,Webull Corporation Class A Ordinary Shares,1866364.0
BULLW,Webull Corporation Warrants,1866364.0
BUSE,First Busey Corporation Class A Common Stock,314489.0
BUSEP,First Busey Corporation Depositary Shares Each Representing a 1/40thInterest in a Share of 8.25% Fixed-Rate Series B Non-Cumulative Perpetual Preferred Stock $0.001 par value,314489.0
BUUU,BUUU Group Limited Class A Ordinary Share,2047273.0
BVC,BitVentures Limited Ordinary Shares,1785680.0
BVFL,BV Financial Inc. Common Stock,1302387.0
BVS,Bioventus Inc. Class A Common Stock,1665988.0
BWAY,BrainsWay Ltd. American Depositary Shares,1505065.0
BWB,Bridgewater Bancshares Inc. Common Stock,1341317.0
BWBBP,Bridgewater Bancshares Inc. Depositary Shares Each Representing a 1/100th Interest in a Share of 5.875% Non-Cumulative Perpetual Preferred Stock Series A,1341317.0
BWEN,Broadwind Inc. Common Stock,1120370.0
BWFG,Bankwell Financial Group Inc. Common Stock,1505732.0
BWIN,The Baldwin Insurance Group Inc. Class A Common Stock,1781755.0
BWMN,Bowman Consulting Group Ltd. Common Stock,1847590.0
BYAH,Park Ha Biological Technology Co. Ltd. Class A Ordinary Shares,1986247.0
BYFC,Broadway Financial Corporation Class A Common Stock,1001171.0
BYND,Beyond Meat Inc. Common Stock,1655210.0
BYRN,Byrna Technologies Inc. Common Stock,1354866.0
BYSI,BeyondSpring Inc. Ordinary Shares,1677940.0
BZ,KANZHUN LIMITED American Depository Shares,1842827.0
BZAI,Blaize Holdings Inc. Common Stock,1871638.0
BZAIW,Blaize Holdings Inc. Warrants,1871638.0
BZFD,BuzzFeed Inc. Class A Common Stock,1828972.0
BZFDW,BuzzFeed Inc. Warrant,1828972.0
BZUN,Baozun Inc. American Depositary Shares,1625414.0
CAAS,China Automotive Systems Inc. Ordinary Share,2037400.0
CABA,Cabaletta Bio Inc. Common Stock,1759138.0
CABR,Caring Brands Inc. Common Stock,2020737.0
CAC,Camden National Corporation Common Stock,750686.0
CACC,Credit Acceptance Corporation Common Stock,885550.0
CADL,Candel Therapeutics Inc. Common Stock,1841387.0
CAEP,Cantor Equity Partners III Inc. Class A Ordinary Shares,2034268.0
CAI,Caris Life Sciences Inc. Common Stock,2019410.0
CAKE,Cheesecake Factory Incorporated (The) Common Stock,887596.0
CALC,CalciMedica Inc. Common Stock,1534133.0
CALM,Cal-Maine Foods Inc. Common Stock,16160.0
CAMP,CAMP4 Therapeutics Corporation Common Stock,1736730.0
CAMT,Camtek Ltd. Ordinary Shares,1109138.0
CAN,Canaan Inc. American Depositary Shares,1780652.0
CAPN,Cayson Acquisition Corp Ordinary shares,2024203.0
CAPNR,Cayson Acquisition Corp Right,2024203.0
CAPR,Capricor Therapeutics Inc. Common Stock,1133869.0
CAPS,Capstone Holding Corp. Common Stock,887151.0
CAPT,Captivision Inc. Ordinary Shares,1967478.0
CAPTW,Captivision Inc. Warrant,1967478.0
CAQUU,Cambridge Acquisition Corp. Unit,2100125.0
CAR,Avis Budget Group Inc. Common Stock,723612.0
CARE,Carter Bankshares Inc. Common Stock,1829576.0
CARG,CarGurus Inc. Class A Common Stock,1494259.0
CARL,Carlsmed Inc. Common Stock,1794546.0
CART,Maplebear Inc. Common Stock,1579091.0
CASH,Pathward Financial Inc. Common Stock,907471.0
CASS,Cass Information Systems Inc Common Stock,708781.0
CASY,Casey's General Stores Inc. Common Stock,726958.0
CATY,Cathay General Bancorp Common Stock,861842.0
CBAT,CBAK Energy Technology Inc. Common Stock,1117171.0
CBC,Central Bancompany Inc. Class A Common Stock,2065601.0
CBFV,CB Financial Services Inc. Common Stock,1605301.0
CBIO,Crescent Biopharma Inc. Common Stock,1253689.0
CBK,Commercial Bancgroup Inc. Common Stock,1981546.0
CBLL,CeriBell Inc. Common Stock,1861107.0
CBNK,Capital Bancorp Inc. Common Stock,1419536.0
CBRL,Cracker Barrel Old Country Store Inc Common Stock,1067294.0
CBSH,Commerce Bancshares Inc. Common Stock,22356.0
CBUS,Cibus Inc. Class A Common Stock,1705843.0
CCAP,Crescent Capital BDC Inc. Common stock,1633336.0
CCB,Coastal Financial Corporation Common Stock,1437958.0
CCBG,Capital City Bank Group Common Stock,726601.0
CCC,CCC Intelligent Solutions Holdings Inc. Common Stock,1818201.0
CCCC,C4 Therapeutics Inc. Common Stock,1662579.0
CCD,Calamos Dynamic Convertible & Income Fund Common Stock,1602584.0
CCEC,Capital Clean Energy Carriers Corp. Common Share,1392326.0
CCEP,Coca-Cola Europacific Partners plc Ordinary Shares,1650107.0
CCG,Cheche Group Inc. Class A Ordinary Shares,1965473.0
CCHH,CCH Holdings Ltd Ordinary Shares,2074123.0
CCII,Cohen Circle Acquisition Corp. II Class A Ordinary Shares,2064683.0
CCIIU,Cohen Circle Acquisition Corp. II Unit,2064683.0
CCIIW,Cohen Circle Acquisition Corp. II Warrant,2064683.0
CCIX,Churchill Capital Corp IX Ordinary Shares,2006291.0
CCIXW,Churchill Capital Corp IX Warrant,2006291.0
CCLD,CareCloud Inc. Common Stock,1582982.0
CCLDO,CareCloud Inc. 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock,1582982.0
CCNE,CNB Financial Corporation Common Stock,736772.0
CCNEP,CNB Financial Corporation Depositary Shares each representing a 1/40th ownership interest in a share of 7.125% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock,736772.0
CCOI,Cogent Communications Holdings Inc.,1158324.0
CCRN,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value,1141103.0
CCSI,Consensus Cloud Solutions Inc. Common Stock,1866633.0
CCTG,CCSC Technology International Holdings Limited Class A Ordinary Shares,1931717.0
CCXI,Churchill Capital Corp XI Class A Ordinary Shares,2074973.0
CCXIU,Churchill Capital Corp XI Units,2074973.0
CCXIW,Churchill Capital Corp XI Warrants,2074973.0
CD,Chaince Digital Holdings Inc. Ordinary Shares,1527762.0
CDIO,Cardio Diagnostics Holdings Inc. Common stock,1870144.0
CDIOW,Cardio Diagnostics Holdings Inc. Warrant,1870144.0
CDLX,Cardlytics Inc. Common Stock,1666071.0
CDNA,CareDx Inc. Common Stock,1217234.0
CDNL,Cardinal Infrastructure Group Inc. Class A Common Stock,2079999.0
CDNS,Cadence Design Systems Inc. Common Stock,813672.0
CDRO,Codere Online Luxembourg S.A. Ordinary Shares,1866782.0
CDROW,Codere Online Luxembourg S.A. Warrants,1866782.0
CDT,CDT Equity Inc. Common Stock,1896212.0
CDTG,CDT Environmental Technology Investment Holdings Limited ordinary shares,1793895.0
CDW,CDW Corporation Common Stock,1402057.0
CDXS,Codexis Inc. Common Stock,1200375.0
CDZI,CADIZ Inc. Common Stock,727273.0
CDZIP,Cadiz Inc. Depositary Shares,727273.0
CECO,CECO Environmental Corp. Common Stock,3197.0
CEG,Constellation Energy Corporation Common Stock,1868275.0
CELC,Celcuity Inc. Common Stock,1603454.0
CELH,Celsius Holdings Inc. Common Stock,1341766.0
CELU,Celularity Inc. Class A Common Stock,1752828.0
CELUW,Celularity Inc. Warrant,1752828.0
CELZ,Creative Medical Technology Holdings Inc. Common Stock,1187953.0
CENN,Cenntro Inc. Common Stock,1707919.0
CENT,Central Garden & Pet Company Common Stock,887733.0
CENTA,Central Garden & Pet Company Class A Common Stock Nonvoting,887733.0
CENX,Century Aluminum Company Common Stock,949157.0
CEPF,Cantor Equity Partners IV Inc. Class A Ordinary Shares,2034267.0
CEPO,Cantor Equity Partners I Inc. Class A Ordinary Shares,2027708.0
CEPS,Cantor Equity Partners VI Inc. Class A Ordinary Shares,2089536.0
CEPT,Cantor Equity Partners II Inc. Class A Ordinary Share,2034269.0
CEPV,Cantor Equity Partners V Inc. Class A Ordinary Shares,2034266.0
CERS,Cerus Corporation Common Stock,1020214.0
CERT,Certara Inc. Common Stock,1827090.0
CETX,Cemtrex Inc. Common Stock,1435064.0
CETY,Clean Energy Technologies Inc. Common Stock,1329606.0
CEVA,CEVA Inc. Common Stock,1173489.0
CFBK,CF Bankshares Inc. Common Stock,1070680.0
CFFI,C&F Financial Corporation Common Stock,913341.0
CFFN,Capitol Federal Financial Inc. Common Stock,1490906.0
CFLT,Confluent Inc. Class A Common Stock,1699838.0
CG,The Carlyle Group Inc. Common Stock,1527166.0
CGABL,The Carlyle Group Inc. 4.625% Subordinated Notes due 2061,1527166.0
CGBD,Carlyle Secured Lending Inc. Common Stock,1544206.0
CGC,Canopy Growth Corporation Common Shares,1737927.0
CGCT,Cartesian Growth Corporation III Class A Ordinary Shares,2049662.0
CGCTW,Cartesian Growth Corporation III Warrant,2049662.0
CGEM,Cullinan Therapeutics Inc. Common Stock,1789972.0
CGEN,Compugen Ltd. Ordinary Shares,1119774.0
CGNT,Cognyte Software Ltd. Ordinary Shares,1824814.0
CGNX,Cognex Corporation Common Stock,851205.0
CGO,Calamos Global Total Return Fund Common Stock,1285650.0
CGON,CG Oncology Inc. Common stock,1991792.0
CGTL,Creative Global Technology Holdings Limited Class A Ordinary Shares,1967822.0
CGTX,Cognition Therapeutics Inc. Common Stock,1455365.0
CHA,Chagee Holdings Limited American Depositary Shares,2013649.0
CHAC,Crane Harbor Acquisition Corp. Class A Ordinary Shares,2054174.0
CHACR,Crane Harbor Acquistion Corp. Rights,2054174.0
CHACU,Crane Harbor Acquisition Corp. Units,2054174.0
CHAI,Core AI Holdings Inc. Common Shares,1649009.0
CHAR,Charlton Aria Acquisition Corporation Class A Ordinary Shares,2024459.0
CHARU,Charlton Aria Acquisition Corporation Units,2024459.0
CHCI,Comstock Holding Companies Inc. Class A Common Stock,1299969.0
